+-------------------------------------+--------------------------------------------------------------+---------+----------+---------+-----------+------------------------------------------------------+--------+-------------------------------------------+---------------------------------------------------------------------------------------------------------------------------------------------------------------+
*** WARNING ***
The block and item IDs are dynamic and will be different on each world!
DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)
*** ALSO ***
The server doesn't have a list of sub block and sub items
(= items with different damage value or blocks with different metadata).
That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.
NOTE: The metadata value displayed is from the ItemStacks from getSubBlocks(), it's NOT necessarily the metadata value in world!!
NOTE: For blocks, Subtypes = true is only based on the number of returned ItemStacks from getSubBlocks() being > 1
NOTE: For blocks, Subtypes = ? means that Item.getItemFromBlock(block) returned null or the command was run on the server side
The Exists column indicates whether the block currently exists in the game,
or is just a placeholder dummy air block for a remove block read from the block ID map in the level.dat file
+-------------------------------------+--------------------------------------------------------------+---------+----------+---------+-----------+------------------------------------------------------+--------+-------------------------------------------+---------------------------------------------------------------------------------------------------------------------------------------------------------------+
| Mod name                            | Registry name                                                | BlockID | Subtypes | Item ID | Item meta | Display name                                         | Exists | Ore Dict keys                             | NBT                                                                                                                                                           |
| Botania                             | botania:biomestonea                                          |     521 |     true |    5035 |         3 | Metamorphic Fungal Stone                             | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea                                          |     521 |     true |    5035 |         4 | Metamorphic Swamp Stone                              | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea                                          |     521 |     true |    5035 |         5 | Metamorphic Desert Stone                             | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea                                          |     521 |     true |    5035 |         6 | Metamorphic Taiga Stone                              | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea                                          |     521 |     true |    5035 |         7 | Metamorphic Mesa Stone                               | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea                                          |     521 |     true |    5035 |         8 | Metamorphic Forest Cobblestone                       | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea                                          |     521 |     true |    5035 |         9 | Metamorphic Plains Cobblestone                       | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea0slab                                     |     525 |    false |    5039 |         0 | Metamorphic Forest Stone Slab                        | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea0slabfull                                 |     526 |    false |         |           | tile.biomeStoneA0SlabFull.name                       | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea0stairs                                   |     524 |    false |    5038 |         0 | Metamorphic Forest Stone Stairs                      | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea0wall                                     |     596 |     true |    5086 |         0 | Metamorphic Forest Cobblestone Wall                  | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea0wall                                     |     596 |     true |    5086 |         1 | Metamorphic Plains Cobblestone Wall                  | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea0wall                                     |     596 |     true |    5086 |         2 | Metamorphic Mountain Cobblestone Wall                | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea0wall                                     |     596 |     true |    5086 |         3 | Metamorphic Fungal Cobblestone Wall                  | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea0wall                                     |     596 |     true |    5086 |         4 | Metamorphic Swamp Cobblestone Wall                   | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea0wall                                     |     596 |     true |    5086 |         5 | Metamorphic Desert Cobblestone Wall                  | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea0wall                                     |     596 |     true |    5086 |         6 | Metamorphic Taiga Cobblestone Wall                   | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea0wall                                     |     596 |     true |    5086 |         7 | Metamorphic Mesa Cobblestone Wall                    | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea10slab                                    |     555 |    false |    5059 |         0 | Metamorphic Mountain Cobblestone Slab                | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea10slabfull                                |     556 |    false |         |           | tile.biomeStoneA10SlabFull.name                      | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea10stairs                                  |     554 |    false |    5058 |         0 | Metamorphic Mountain Cobblestone Stairs              | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea11slab                                    |     558 |    false |    5061 |         0 | Metamorphic Fungal Cobblestone Slab                  | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea11slabfull                                |     559 |    false |         |           | tile.biomeStoneA11SlabFull.name                      | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea11stairs                                  |     557 |    false |    5060 |         0 | Metamorphic Fungal Cobblestone Stairs                | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea12slab                                    |     561 |    false |    5063 |         0 | Metamorphic Swamp Cobblestone Slab                   | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea12slabfull                                |     562 |    false |         |           | tile.biomeStoneA12SlabFull.name                      | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea12stairs                                  |     560 |    false |    5062 |         0 | Metamorphic Swamp Cobblestone Stairs                 | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea13slab                                    |     564 |    false |    5065 |         0 | Metamorphic Desert Cobblestone Slab                  | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea13slabfull                                |     565 |    false |         |           | tile.biomeStoneA13SlabFull.name                      | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea13stairs                                  |     563 |    false |    5064 |         0 | Metamorphic Desert Cobblestone Stairs                | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea14slab                                    |     567 |    false |    5067 |         0 | Metamorphic Taiga Cobblestone Slab                   | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea14slabfull                                |     568 |    false |         |           | tile.biomeStoneA14SlabFull.name                      | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea14stairs                                  |     566 |    false |    5066 |         0 | Metamorphic Taiga Cobblestone Stairs                 | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea15slab                                    |     570 |    false |    5069 |         0 | Metamorphic Mesa Cobblestone Slab                    | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea15slabfull                                |     571 |    false |         |           | tile.biomeStoneA15SlabFull.name                      | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea15stairs                                  |     569 |    false |    5068 |         0 | Metamorphic Mesa Cobblestone Stairs                  | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea1slab                                     |     528 |    false |    5041 |         0 | Metamorphic Plains Stone Slab                        | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea1slabfull                                 |     529 |    false |         |           | tile.biomeStoneA1SlabFull.name                       | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea1stairs                                   |     527 |    false |    5040 |         0 | Metamorphic Plains Stone Stairs                      | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea2slab                                     |     531 |    false |    5043 |         0 | Metamorphic Mountain Stone Slab                      | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea2slabfull                                 |     532 |    false |         |           | tile.biomeStoneA2SlabFull.name                       | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea2stairs                                   |     530 |    false |    5042 |         0 | Metamorphic Mountain Stone Stairs                    | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea3slab                                     |     534 |    false |    5045 |         0 | Metamorphic Fungal Stone Slab                        | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea3slabfull                                 |     535 |    false |         |           | tile.biomeStoneA3SlabFull.name                       | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea3stairs                                   |     533 |    false |    5044 |         0 | Metamorphic Fungal Stone Stairs                      | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea4slab                                     |     537 |    false |    5047 |         0 | Metamorphic Swamp Stone Slab                         | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea4slabfull                                 |     538 |    false |         |           | tile.biomeStoneA4SlabFull.name                       | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea4stairs                                   |     536 |    false |    5046 |         0 | Metamorphic Swamp Stone Stairs                       | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea5slab                                     |     540 |    false |    5049 |         0 | Metamorphic Desert Stone Slab                        | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea5slabfull                                 |     541 |    false |         |           | tile.biomeStoneA5SlabFull.name                       | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea5stairs                                   |     539 |    false |    5048 |         0 | Metamorphic Desert Stone Stairs                      | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea6slab                                     |     543 |    false |    5051 |         0 | Metamorphic Taiga Stone Slab                         | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea6slabfull                                 |     544 |    false |         |           | tile.biomeStoneA6SlabFull.name                       | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea6stairs                                   |     542 |    false |    5050 |         0 | Metamorphic Taiga Stone Stairs                       | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea7slab                                     |     546 |    false |    5053 |         0 | Metamorphic Mesa Stone Slab                          | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea7slabfull                                 |     547 |    false |         |           | tile.biomeStoneA7SlabFull.name                       | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea7stairs                                   |     545 |    false |    5052 |         0 | Metamorphic Mesa Stone Stairs                        | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea8slab                                     |     549 |    false |    5055 |         0 | Metamorphic Forest Cobblestone Slab                  | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea8slabfull                                 |     550 |    false |         |           | tile.biomeStoneA8SlabFull.name                       | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea8stairs                                   |     548 |    false |    5054 |         0 | Metamorphic Forest Cobblestone Stairs                | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea9slab                                     |     552 |    false |    5057 |         0 | Metamorphic Plains Cobblestone Slab                  | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea9slabfull                                 |     553 |    false |         |           | tile.biomeStoneA9SlabFull.name                       | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestonea9stairs                                   |     551 |    false |    5056 |         0 | Metamorphic Plains Cobblestone Stairs                | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb                                          |     522 |     true |    5036 |         0 | Metamorphic Forest Stone Bricks                      | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb                                          |     522 |     true |    5036 |         1 | Metamorphic Plains Stone Bricks                      | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb                                          |     522 |     true |    5036 |        10 | Chiseled Metamorphic Mountain Stone Brick            | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb                                          |     522 |     true |    5036 |        11 | Chiseled Metamorphic Fungal Stone Brick              | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb                                          |     522 |     true |    5036 |        12 | Chiseled Metamorphic Swamp Stone Brick               | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb                                          |     522 |     true |    5036 |        13 | Chiseled Metamorphic Desert Stone Brick              | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb                                          |     522 |     true |    5036 |        14 | Chiseled Metamorphic Taiga Stone Brick               | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb                                          |     522 |     true |    5036 |        15 | Chiseled Metamorphic Mesa Stone Brick                | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb                                          |     522 |     true |    5036 |         2 | Metamorphic Mountain Stone Bricks                    | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb                                          |     522 |     true |    5036 |         3 | Metamorphic Fungal Stone Bricks                      | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb                                          |     522 |     true |    5036 |         4 | Metamorphic Swamp Stone Bricks                       | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb                                          |     522 |     true |    5036 |         5 | Metamorphic Desert Stone Bricks                      | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb                                          |     522 |     true |    5036 |         6 | Metamorphic Taiga Stone Bricks                       | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb                                          |     522 |     true |    5036 |         7 | Metamorphic Mesa Stone Bricks                        | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb                                          |     522 |     true |    5036 |         8 | Chiseled Metamorphic Forest Stone Brick              | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb                                          |     522 |     true |    5036 |         9 | Chiseled Metamorphic Plains Stone Brick              | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb0slab                                     |     573 |    false |    5071 |         0 | Metamorphic Forest Stone Brick Slab                  | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb0slabfull                                 |     574 |    false |         |           | tile.biomeStoneB0SlabFull.name                       | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb0stairs                                   |     572 |    false |    5070 |         0 | Metamorphic Forest Stone Brick Stairs                | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb1slab                                     |     576 |    false |    5073 |         0 | Metamorphic Plains Stone Brick Slab                  | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb1slabfull                                 |     577 |    false |         |           | tile.biomeStoneB1SlabFull.name                       | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb1stairs                                   |     575 |    false |    5072 |         0 | Metamorphic Plains Stone Brick Stairs                | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb2slab                                     |     579 |    false |    5075 |         0 | Metamorphic Mountain Stone Brick Slab                | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb2slabfull                                 |     580 |    false |         |           | tile.biomeStoneB2SlabFull.name                       | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb2stairs                                   |     578 |    false |    5074 |         0 | Metamorphic Mountain Stone Brick Stairs              | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb3slab                                     |     582 |    false |    5077 |         0 | Metamorphic Fungal Stone Brick Slab                  | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb3slabfull                                 |     583 |    false |         |           | tile.biomeStoneB3SlabFull.name                       | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb3stairs                                   |     581 |    false |    5076 |         0 | Metamorphic Fungal Stone Brick Stairs                | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb4slab                                     |     585 |    false |    5079 |         0 | Metamorphic Swamp Stone Brick Slab                   | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb4slabfull                                 |     586 |    false |         |           | tile.biomeStoneB4SlabFull.name                       | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb4stairs                                   |     584 |    false |    5078 |         0 | Metamorphic Swamp Stone Brick Stairs                 | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb5slab                                     |     588 |    false |    5081 |         0 | Metamorphic Desert Stone Brick Slab                  | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb5slabfull                                 |     589 |    false |         |           | tile.biomeStoneB5SlabFull.name                       | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb5stairs                                   |     587 |    false |    5080 |         0 | Metamorphic Desert Stone Brick Stairs                | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb6slab                                     |     591 |    false |    5083 |         0 | Metamorphic Taiga Stone Brick Slab                   | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb6slabfull                                 |     592 |    false |         |           | tile.biomeStoneB6SlabFull.name                       | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb6stairs                                   |     590 |    false |    5082 |         0 | Metamorphic Taiga Stone Brick Stairs                 | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb7slab                                     |     594 |    false |    5085 |         0 | Metamorphic Mesa Stone Bricks Slab                   | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb7slabfull                                 |     595 |    false |         |           | tile.biomeStoneB7SlabFull.name                       | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:biomestoneb7stairs                                   |     593 |    false |    5084 |         0 | Metamorphic Mesa Stone Bricks Stairs                 | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:blazeblock                                           |     681 |    false |    5159 |         0 | Blaze Mesh                                           | true   | blockBlaze                                |                                                                                                                                                               |
| Botania                             | botania:brewery                                              |     661 |    false |    5141 |         0 | Botanical Brewery                                    | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:buriedpetals                                         |     652 |     true |         |           | tile.buriedPetals.name                               | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:buriedpetals                                         |     652 |     true |         |           | tile.buriedPetals.name                               | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:buriedpetals                                         |     652 |     true |         |           | tile.buriedPetals.name                               | true   |                                           |                                                                                                                                                               |
| Botania                             | botania:buriedpetals                                         |     652 |     true |         |           | tile.buriedPetals.name                               | true   |                                           |                                                                                                                                                               |
